artist,song,popularity,uri,url,features,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
NateWantsToBattle,Here Comes a Thought,26,spotify:track:4vXSTX64zaWKRES6sREMYf,https://open.spotify.com/track/4vXSTX64zaWKRES6sREMYf,"[{'danceability': 0.729, 'energy': 0.441, 'key': 6, 'loudness': -10.894, 'mode': 0, 'speechiness': 0.0384, 'acousticness': 0.199, 'instrumentalness': 0, 'liveness': 0.0874, 'valence': 0.729, 'tempo': 91.023, 'type': 'audio_features', 'id': '4vXSTX64zaWKRES6sREMYf', 'uri': 'spotify:track:4vXSTX64zaWKRES6sREMYf', 'track_href': 'https://api.spotify.com/v1/tracks/4vXSTX64zaWKRES6sREMYf', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4vXSTX64zaWKRES6sREMYf', 'duration_ms': 195165, 'time_signature': 4}]",0.729,0.441,6,-10.894,0,0.0384,0.199,0.0,0.0874,0.729,91.023,audio_features,4vXSTX64zaWKRES6sREMYf,https://api.spotify.com/v1/tracks/4vXSTX64zaWKRES6sREMYf,https://api.spotify.com/v1/audio-analysis/4vXSTX64zaWKRES6sREMYf,195165,4
Tom Misch,Water Baby,32,spotify:track:6Pd20wirRDM9k4e69px3dN,https://open.spotify.com/track/6Pd20wirRDM9k4e69px3dN,"[{'danceability': 0.666, 'energy': 0.537, 'key': 8, 'loudness': -10.467, 'mode': 1, 'speechiness': 0.249, 'acousticness': 0.477, 'instrumentalness': 0.0208, 'liveness': 0.0656, 'valence': 0.653, 'tempo': 93.002, 'type': 'audio_features', 'id': '6Pd20wirRDM9k4e69px3dN', 'uri': 'spotify:track:6Pd20wirRDM9k4e69px3dN', 'track_href': 'https://api.spotify.com/v1/tracks/6Pd20wirRDM9k4e69px3dN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6Pd20wirRDM9k4e69px3dN', 'duration_ms': 271530, 'time_signature': 4}]",0.666,0.537,8,-10.467,1,0.249,0.477,0.0208,0.0656,0.653,93.002,audio_features,6Pd20wirRDM9k4e69px3dN,https://api.spotify.com/v1/tracks/6Pd20wirRDM9k4e69px3dN,https://api.spotify.com/v1/audio-analysis/6Pd20wirRDM9k4e69px3dN,271530,4
The Cure,Disintegration - 2010 Remaster,41,spotify:track:3UhLbKTnEqjRiZyKhzkRyD,https://open.spotify.com/track/3UhLbKTnEqjRiZyKhzkRyD,"[{'danceability': 0.593, 'energy': 0.943, 'key': 2, 'loudness': -5.948, 'mode': 1, 'speechiness': 0.0568, 'acousticness': 0.308, 'instrumentalness': 0.0284, 'liveness': 0.366, 'valence': 0.125, 'tempo': 122.02, 'type': 'audio_features', 'id': '3UhLbKTnEqjRiZyKhzkRyD', 'uri': 'spotify:track:3UhLbKTnEqjRiZyKhzkRyD', 'track_href': 'https://api.spotify.com/v1/tracks/3UhLbKTnEqjRiZyKhzkRyD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3UhLbKTnEqjRiZyKhzkRyD', 'duration_ms': 499973, 'time_signature': 4}]",0.593,0.943,2,-5.948,1,0.0568,0.308,0.0284,0.366,0.125,122.02,audio_features,3UhLbKTnEqjRiZyKhzkRyD,https://api.spotify.com/v1/tracks/3UhLbKTnEqjRiZyKhzkRyD,https://api.spotify.com/v1/audio-analysis/3UhLbKTnEqjRiZyKhzkRyD,499973,4
The 1975,Heart Out,58,spotify:track:3xrwXWG4O9uhtRyAd3MCou,https://open.spotify.com/track/3xrwXWG4O9uhtRyAd3MCou,"[{'danceability': 0.706, 'energy': 0.83, 'key': 2, 'loudness': -4.918, 'mode': 1, 'speechiness': 0.0274, 'acousticness': 0.00822, 'instrumentalness': 0.00112, 'liveness': 0.0763, 'valence': 0.886, 'tempo': 118.446, 'type': 'audio_features', 'id': '3xrwXWG4O9uhtRyAd3MCou', 'uri': 'spotify:track:3xrwXWG4O9uhtRyAd3MCou', 'track_href': 'https://api.spotify.com/v1/tracks/3xrwXWG4O9uhtRyAd3MCou', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3xrwXWG4O9uhtRyAd3MCou', 'duration_ms': 202296, 'time_signature': 4}]",0.706,0.83,2,-4.918,1,0.0274,0.00822,0.00112,0.0763,0.886,118.446,audio_features,3xrwXWG4O9uhtRyAd3MCou,https://api.spotify.com/v1/tracks/3xrwXWG4O9uhtRyAd3MCou,https://api.spotify.com/v1/audio-analysis/3xrwXWG4O9uhtRyAd3MCou,202296,4
Alex Turner,Hiding tonight,0,spotify:track:3uqB4CqxJdLV26OdD6B9J4,https://open.spotify.com/track/3uqB4CqxJdLV26OdD6B9J4,"[{'danceability': 0.543, 'energy': 0.122, 'key': 0, 'loudness': -18.863, 'mode': 1, 'speechiness': 0.0337, 'acousticness': 0.915, 'instrumentalness': 0, 'liveness': 0.373, 'valence': 0.282, 'tempo': 99.835, 'type': 'audio_features', 'id': '3uqB4CqxJdLV26OdD6B9J4', 'uri': 'spotify:track:3uqB4CqxJdLV26OdD6B9J4', 'track_href': 'https://api.spotify.com/v1/tracks/3uqB4CqxJdLV26OdD6B9J4', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3uqB4CqxJdLV26OdD6B9J4', 'duration_ms': 186720, 'time_signature': 4}]",0.543,0.122,0,-18.863,1,0.0337,0.915,0.0,0.373,0.282,99.835,audio_features,3uqB4CqxJdLV26OdD6B9J4,https://api.spotify.com/v1/tracks/3uqB4CqxJdLV26OdD6B9J4,https://api.spotify.com/v1/audio-analysis/3uqB4CqxJdLV26OdD6B9J4,186720,4
Bastille,"Weight Of Living, Pt. II",0,spotify:track:4uxcMlrKDqXOsNMrqaOVd6,https://open.spotify.com/track/4uxcMlrKDqXOsNMrqaOVd6,"[{'danceability': 0.573, 'energy': 0.802, 'key': 0, 'loudness': -5.087, 'mode': 1, 'speechiness': 0.0519, 'acousticness': 0.0231, 'instrumentalness': 4.04e-06, 'liveness': 0.101, 'valence': 0.422, 'tempo': 129.969, 'type': 'audio_features', 'id': '4uxcMlrKDqXOsNMrqaOVd6', 'uri': 'spotify:track:4uxcMlrKDqXOsNMrqaOVd6', 'track_href': 'https://api.spotify.com/v1/tracks/4uxcMlrKDqXOsNMrqaOVd6', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4uxcMlrKDqXOsNMrqaOVd6', 'duration_ms': 174840, 'time_signature': 4}]",0.573,0.802,0,-5.087,1,0.0519,0.0231,4.04e-06,0.101,0.422,129.969,audio_features,4uxcMlrKDqXOsNMrqaOVd6,https://api.spotify.com/v1/tracks/4uxcMlrKDqXOsNMrqaOVd6,https://api.spotify.com/v1/audio-analysis/4uxcMlrKDqXOsNMrqaOVd6,174840,4
Tame Impala,Feels Like We Only Go Backwards,0,spotify:track:0PL58OnFfBcKmN3O7Jxs2g,https://open.spotify.com/track/0PL58OnFfBcKmN3O7Jxs2g,"[{'danceability': 0.303, 'energy': 0.9, 'key': 2, 'loudness': -2.352, 'mode': 0, 'speechiness': 0.0574, 'acousticness': 0.0277, 'instrumentalness': 0.635, 'liveness': 0.11, 'valence': 0.491, 'tempo': 149.508, 'type': 'audio_features', 'id': '0PL58OnFfBcKmN3O7Jxs2g', 'uri': 'spotify:track:0PL58OnFfBcKmN3O7Jxs2g', 'track_href': 'https://api.spotify.com/v1/tracks/0PL58OnFfBcKmN3O7Jxs2g', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0PL58OnFfBcKmN3O7Jxs2g', 'duration_ms': 192960, 'time_signature': 4}]",0.303,0.9,2,-2.352,0,0.0574,0.0277,0.635,0.11,0.491,149.508,audio_features,0PL58OnFfBcKmN3O7Jxs2g,https://api.spotify.com/v1/tracks/0PL58OnFfBcKmN3O7Jxs2g,https://api.spotify.com/v1/audio-analysis/0PL58OnFfBcKmN3O7Jxs2g,192960,4
Mazzy Star,Into Dust,61,spotify:track:7l5nkTZpoD93OkynN0gcon,https://open.spotify.com/track/7l5nkTZpoD93OkynN0gcon,"[{'danceability': 0.415, 'energy': 0.132, 'key': 7, 'loudness': -18.839, 'mode': 1, 'speechiness': 0.0353, 'acousticness': 0.94, 'instrumentalness': 0.137, 'liveness': 0.113, 'valence': 0.122, 'tempo': 169.006, 'type': 'audio_features', 'id': '7l5nkTZpoD93OkynN0gcon', 'uri': 'spotify:track:7l5nkTZpoD93OkynN0gcon', 'track_href': 'https://api.spotify.com/v1/tracks/7l5nkTZpoD93OkynN0gcon', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7l5nkTZpoD93OkynN0gcon', 'duration_ms': 336760, 'time_signature': 4}]",0.415,0.132,7,-18.839,1,0.0353,0.94,0.137,0.113,0.122,169.006,audio_features,7l5nkTZpoD93OkynN0gcon,https://api.spotify.com/v1/tracks/7l5nkTZpoD93OkynN0gcon,https://api.spotify.com/v1/audio-analysis/7l5nkTZpoD93OkynN0gcon,336760,4
Zella Day,High,0,spotify:track:1jgFBgIUIOAFSotrZIOUTg,https://open.spotify.com/track/1jgFBgIUIOAFSotrZIOUTg,"[{'danceability': 0.355, 'energy': 0.907, 'key': 8, 'loudness': -3.615, 'mode': 0, 'speechiness': 0.0463, 'acousticness': 2.61e-05, 'instrumentalness': 0.0171, 'liveness': 0.108, 'valence': 0.457, 'tempo': 158.979, 'type': 'audio_features', 'id': '1jgFBgIUIOAFSotrZIOUTg', 'uri': 'spotify:track:1jgFBgIUIOAFSotrZIOUTg', 'track_href': 'https://api.spotify.com/v1/tracks/1jgFBgIUIOAFSotrZIOUTg', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1jgFBgIUIOAFSotrZIOUTg', 'duration_ms': 217800, 'time_signature': 4}]",0.355,0.907,8,-3.615,0,0.0463,2.61e-05,0.0171,0.108,0.457,158.979,audio_features,1jgFBgIUIOAFSotrZIOUTg,https://api.spotify.com/v1/tracks/1jgFBgIUIOAFSotrZIOUTg,https://api.spotify.com/v1/audio-analysis/1jgFBgIUIOAFSotrZIOUTg,217800,4
alt-J,3WW,0,spotify:track:6O1XKTvgVLwytNWdOlFcHI,https://open.spotify.com/track/6O1XKTvgVLwytNWdOlFcHI,"[{'danceability': 0.637, 'energy': 0.137, 'key': 2, 'loudness': -15.131, 'mode': 1, 'speechiness': 0.0519, 'acousticness': 0.74, 'instrumentalness': 0.0287, 'liveness': 0.0655, 'valence': 0.146, 'tempo': 78.017, 'type': 'audio_features', 'id': '6O1XKTvgVLwytNWdOlFcHI', 'uri': 'spotify:track:6O1XKTvgVLwytNWdOlFcHI', 'track_href': 'https://api.spotify.com/v1/tracks/6O1XKTvgVLwytNWdOlFcHI', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6O1XKTvgVLwytNWdOlFcHI', 'duration_ms': 300107, 'time_signature': 4}]",0.637,0.137,2,-15.131,1,0.0519,0.74,0.0287,0.0655,0.146,78.017,audio_features,6O1XKTvgVLwytNWdOlFcHI,https://api.spotify.com/v1/tracks/6O1XKTvgVLwytNWdOlFcHI,https://api.spotify.com/v1/audio-analysis/6O1XKTvgVLwytNWdOlFcHI,300107,4
Milwin,Follow Your Heart,0,spotify:track:6Br3Dpz2NjdUThdULQXMDM,https://open.spotify.com/track/6Br3Dpz2NjdUThdULQXMDM,"[{'danceability': 0.773, 'energy': 0.843, 'key': 6, 'loudness': -6.347, 'mode': 0, 'speechiness': 0.0375, 'acousticness': 0.0219, 'instrumentalness': 0.0373, 'liveness': 0.104, 'valence': 0.344, 'tempo': 122.009, 'type': 'audio_features', 'id': '6Br3Dpz2NjdUThdULQXMDM', 'uri': 'spotify:track:6Br3Dpz2NjdUThdULQXMDM', 'track_href': 'https://api.spotify.com/v1/tracks/6Br3Dpz2NjdUThdULQXMDM', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6Br3Dpz2NjdUThdULQXMDM', 'duration_ms': 217640, 'time_signature': 4}]",0.773,0.843,6,-6.347,0,0.0375,0.0219,0.0373,0.104,0.344,122.009,audio_features,6Br3Dpz2NjdUThdULQXMDM,https://api.spotify.com/v1/tracks/6Br3Dpz2NjdUThdULQXMDM,https://api.spotify.com/v1/audio-analysis/6Br3Dpz2NjdUThdULQXMDM,217640,4
Essen Hiort,Deep As The Night,15,spotify:track:1OUX53IghArqsgDE3inWfz,https://open.spotify.com/track/1OUX53IghArqsgDE3inWfz,"[{'danceability': 0.767, 'energy': 0.385, 'key': 8, 'loudness': -9.554, 'mode': 0, 'speechiness': 0.0979, 'acousticness': 0.49, 'instrumentalness': 0.00295, 'liveness': 0.138, 'valence': 0.659, 'tempo': 106.961, 'type': 'audio_features', 'id': '1OUX53IghArqsgDE3inWfz', 'uri': 'spotify:track:1OUX53IghArqsgDE3inWfz', 'track_href': 'https://api.spotify.com/v1/tracks/1OUX53IghArqsgDE3inWfz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1OUX53IghArqsgDE3inWfz', 'duration_ms': 190983, 'time_signature': 4}]",0.767,0.385,8,-9.554,0,0.0979,0.49,0.00295,0.138,0.659,106.961,audio_features,1OUX53IghArqsgDE3inWfz,https://api.spotify.com/v1/tracks/1OUX53IghArqsgDE3inWfz,https://api.spotify.com/v1/audio-analysis/1OUX53IghArqsgDE3inWfz,190983,4
"Ola Nordmann, Rykkinnfella & Jack Dee",17. Mai er vi så glad i,0,spotify:track:1QvMcYoofucQCQDoldzOhq,https://open.spotify.com/track/1QvMcYoofucQCQDoldzOhq,"[{'danceability': 0.651, 'energy': 0.593, 'key': 4, 'loudness': -8.956, 'mode': 0, 'speechiness': 0.427, 'acousticness': 0.152, 'instrumentalness': 0.082, 'liveness': 0.472, 'valence': 0.613, 'tempo': 127.937, 'type': 'audio_features', 'id': '1QvMcYoofucQCQDoldzOhq', 'uri': 'spotify:track:1QvMcYoofucQCQDoldzOhq', 'track_href': 'https://api.spotify.com/v1/tracks/1QvMcYoofucQCQDoldzOhq', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1QvMcYoofucQCQDoldzOhq', 'duration_ms': 154805, 'time_signature': 3}]",0.651,0.593,4,-8.956,0,0.427,0.152,0.082,0.472,0.613,127.937,audio_features,1QvMcYoofucQCQDoldzOhq,https://api.spotify.com/v1/tracks/1QvMcYoofucQCQDoldzOhq,https://api.spotify.com/v1/audio-analysis/1QvMcYoofucQCQDoldzOhq,154805,3
CHVRCHES,Warning Call,0,spotify:track:00EXQo4oF8LyQMa8byKvGM,https://open.spotify.com/track/00EXQo4oF8LyQMa8byKvGM,"[{'danceability': 0.559, 'energy': 0.68, 'key': 4, 'loudness': -6.369, 'mode': 1, 'speechiness': 0.0325, 'acousticness': 0.00259, 'instrumentalness': 1.56e-05, 'liveness': 0.0704, 'valence': 0.106, 'tempo': 94.986, 'type': 'audio_features', 'id': '00EXQo4oF8LyQMa8byKvGM', 'uri': 'spotify:track:00EXQo4oF8LyQMa8byKvGM', 'track_href': 'https://api.spotify.com/v1/tracks/00EXQo4oF8LyQMa8byKvGM', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/00EXQo4oF8LyQMa8byKvGM', 'duration_ms': 272160, 'time_signature': 4}]",0.559,0.68,4,-6.369,1,0.0325,0.00259,1.56e-05,0.0704,0.106,94.986,audio_features,00EXQo4oF8LyQMa8byKvGM,https://api.spotify.com/v1/tracks/00EXQo4oF8LyQMa8byKvGM,https://api.spotify.com/v1/audio-analysis/00EXQo4oF8LyQMa8byKvGM,272160,4
Hanson,MMMBop,0,spotify:track:4RwIkzRJEk1pPVsyd592tc,https://open.spotify.com/track/4RwIkzRJEk1pPVsyd592tc,"[{'danceability': 0.693, 'energy': 0.97, 'key': 9, 'loudness': -3.725, 'mode': 1, 'speechiness': 0.0522, 'acousticness': 0.00987, 'instrumentalness': 0.00143, 'liveness': 0.101, 'valence': 0.657, 'tempo': 104.892, 'type': 'audio_features', 'id': '4RwIkzRJEk1pPVsyd592tc', 'uri': 'spotify:track:4RwIkzRJEk1pPVsyd592tc', 'track_href': 'https://api.spotify.com/v1/tracks/4RwIkzRJEk1pPVsyd592tc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4RwIkzRJEk1pPVsyd592tc', 'duration_ms': 237453, 'time_signature': 4}]",0.693,0.97,9,-3.725,1,0.0522,0.00987,0.00143,0.101,0.657,104.892,audio_features,4RwIkzRJEk1pPVsyd592tc,https://api.spotify.com/v1/tracks/4RwIkzRJEk1pPVsyd592tc,https://api.spotify.com/v1/audio-analysis/4RwIkzRJEk1pPVsyd592tc,237453,4
Betty Who,The Other Side,0,spotify:track:5YU3mIusdBgTmtHqPkBzhF,https://open.spotify.com/track/5YU3mIusdBgTmtHqPkBzhF,"[{'danceability': 0.717, 'energy': 0.747, 'key': 2, 'loudness': -7.304, 'mode': 0, 'speechiness': 0.0319, 'acousticness': 0.011, 'instrumentalness': 0.000854, 'liveness': 0.111, 'valence': 0.529, 'tempo': 120.001, 'type': 'audio_features', 'id': '5YU3mIusdBgTmtHqPkBzhF', 'uri': 'spotify:track:5YU3mIusdBgTmtHqPkBzhF', 'track_href': 'https://api.spotify.com/v1/tracks/5YU3mIusdBgTmtHqPkBzhF', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5YU3mIusdBgTmtHqPkBzhF', 'duration_ms': 179405, 'time_signature': 4}]",0.717,0.747,2,-7.304,0,0.0319,0.011,0.000854,0.111,0.529,120.001,audio_features,5YU3mIusdBgTmtHqPkBzhF,https://api.spotify.com/v1/tracks/5YU3mIusdBgTmtHqPkBzhF,https://api.spotify.com/v1/audio-analysis/5YU3mIusdBgTmtHqPkBzhF,179405,4
R3HAB,Won't Stop Rocking,0,spotify:track:3puJ4f4wzYC79XboCfvPWo,https://open.spotify.com/track/3puJ4f4wzYC79XboCfvPWo,"[{'danceability': 0.593, 'energy': 0.87, 'key': 7, 'loudness': -3.454, 'mode': 0, 'speechiness': 0.0578, 'acousticness': 0.0912, 'instrumentalness': 0.00408, 'liveness': 0.177, 'valence': 0.177, 'tempo': 128.02, 'type': 'audio_features', 'id': '3puJ4f4wzYC79XboCfvPWo', 'uri': 'spotify:track:3puJ4f4wzYC79XboCfvPWo', 'track_href': 'https://api.spotify.com/v1/tracks/3puJ4f4wzYC79XboCfvPWo', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3puJ4f4wzYC79XboCfvPWo', 'duration_ms': 187500, 'time_signature': 4}]",0.593,0.87,7,-3.454,0,0.0578,0.0912,0.00408,0.177,0.177,128.02,audio_features,3puJ4f4wzYC79XboCfvPWo,https://api.spotify.com/v1/tracks/3puJ4f4wzYC79XboCfvPWo,https://api.spotify.com/v1/audio-analysis/3puJ4f4wzYC79XboCfvPWo,187500,4
Lilac,Lvndr,26,spotify:track:035SD8i1kub2mdW5ljFhjS,https://open.spotify.com/track/035SD8i1kub2mdW5ljFhjS,"[{'danceability': 0.599, 'energy': 0.336, 'key': 11, 'loudness': -13.686, 'mode': 1, 'speechiness': 0.05, 'acousticness': 0.74, 'instrumentalness': 0.6, 'liveness': 0.168, 'valence': 0.184, 'tempo': 123.011, 'type': 'audio_features', 'id': '035SD8i1kub2mdW5ljFhjS', 'uri': 'spotify:track:035SD8i1kub2mdW5ljFhjS', 'track_href': 'https://api.spotify.com/v1/tracks/035SD8i1kub2mdW5ljFhjS', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/035SD8i1kub2mdW5ljFhjS', 'duration_ms': 140500, 'time_signature': 4}]",0.599,0.336,11,-13.686,1,0.05,0.74,0.6,0.168,0.184,123.011,audio_features,035SD8i1kub2mdW5ljFhjS,https://api.spotify.com/v1/tracks/035SD8i1kub2mdW5ljFhjS,https://api.spotify.com/v1/audio-analysis/035SD8i1kub2mdW5ljFhjS,140500,4
Iron & Wine,Naked As We Came,0,spotify:track:2gUSIsapdX6jEJ0DvjqTt2,https://open.spotify.com/track/2gUSIsapdX6jEJ0DvjqTt2,"[{'danceability': 0.367, 'energy': 0.208, 'key': 4, 'loudness': -16.734, 'mode': 1, 'speechiness': 0.0363, 'acousticness': 0.629, 'instrumentalness': 0.0584, 'liveness': 0.106, 'valence': 0.663, 'tempo': 172.358, 'type': 'audio_features', 'id': '2gUSIsapdX6jEJ0DvjqTt2', 'uri': 'spotify:track:2gUSIsapdX6jEJ0DvjqTt2', 'track_href': 'https://api.spotify.com/v1/tracks/2gUSIsapdX6jEJ0DvjqTt2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2gUSIsapdX6jEJ0DvjqTt2', 'duration_ms': 152627, 'time_signature': 4}]",0.367,0.208,4,-16.734,1,0.0363,0.629,0.0584,0.106,0.663,172.358,audio_features,2gUSIsapdX6jEJ0DvjqTt2,https://api.spotify.com/v1/tracks/2gUSIsapdX6jEJ0DvjqTt2,https://api.spotify.com/v1/audio-analysis/2gUSIsapdX6jEJ0DvjqTt2,152627,4
Radiohead,Everything in Its Right Place,0,spotify:track:31DVVa40JpTudyGDNC1ROW,https://open.spotify.com/track/31DVVa40JpTudyGDNC1ROW,"[{'danceability': 0.293, 'energy': 0.462, 'key': 5, 'loudness': -11.412, 'mode': 0, 'speechiness': 0.0453, 'acousticness': 0.699, 'instrumentalness': 0.0444, 'liveness': 0.0954, 'valence': 0.0623, 'tempo': 124.004, 'type': 'audio_features', 'id': '31DVVa40JpTudyGDNC1ROW', 'uri': 'spotify:track:31DVVa40JpTudyGDNC1ROW', 'track_href': 'https://api.spotify.com/v1/tracks/31DVVa40JpTudyGDNC1ROW', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/31DVVa40JpTudyGDNC1ROW', 'duration_ms': 251427, 'time_signature': 5}]",0.293,0.462,5,-11.412,0,0.0453,0.699,0.0444,0.0954,0.0623,124.004,audio_features,31DVVa40JpTudyGDNC1ROW,https://api.spotify.com/v1/tracks/31DVVa40JpTudyGDNC1ROW,https://api.spotify.com/v1/audio-analysis/31DVVa40JpTudyGDNC1ROW,251427,5
Arctic Monkeys,Fireside,0,spotify:track:4p8hEugsVDbekDgDH4QagU,https://open.spotify.com/track/4p8hEugsVDbekDgDH4QagU,"[{'danceability': 0.538, 'energy': 0.953, 'key': 9, 'loudness': -5.611, 'mode': 0, 'speechiness': 0.056, 'acousticness': 0.0234, 'instrumentalness': 0.00126, 'liveness': 0.113, 'valence': 0.74, 'tempo': 100.033, 'type': 'audio_features', 'id': '4p8hEugsVDbekDgDH4QagU', 'uri': 'spotify:track:4p8hEugsVDbekDgDH4QagU', 'track_href': 'https://api.spotify.com/v1/tracks/4p8hEugsVDbekDgDH4QagU', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4p8hEugsVDbekDgDH4QagU', 'duration_ms': 181049, 'time_signature': 4}]",0.538,0.953,9,-5.611,0,0.056,0.0234,0.00126,0.113,0.74,100.033,audio_features,4p8hEugsVDbekDgDH4QagU,https://api.spotify.com/v1/tracks/4p8hEugsVDbekDgDH4QagU,https://api.spotify.com/v1/audio-analysis/4p8hEugsVDbekDgDH4QagU,181049,4
Neil Diamond,"Girl, You'll Be A Woman Soon",61,spotify:track:1BmVQ5RGqqtF5cnsv6cQYu,https://open.spotify.com/track/1BmVQ5RGqqtF5cnsv6cQYu,"[{'danceability': 0.515, 'energy': 0.641, 'key': 5, 'loudness': -5.573, 'mode': 1, 'speechiness': 0.0272, 'acousticness': 0.567, 'instrumentalness': 0.0642, 'liveness': 0.322, 'valence': 0.655, 'tempo': 109.558, 'type': 'audio_features', 'id': '1BmVQ5RGqqtF5cnsv6cQYu', 'uri': 'spotify:track:1BmVQ5RGqqtF5cnsv6cQYu', 'track_href': 'https://api.spotify.com/v1/tracks/1BmVQ5RGqqtF5cnsv6cQYu', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1BmVQ5RGqqtF5cnsv6cQYu', 'duration_ms': 180253, 'time_signature': 4}]",0.515,0.641,5,-5.573,1,0.0272,0.567,0.0642,0.322,0.655,109.558,audio_features,1BmVQ5RGqqtF5cnsv6cQYu,https://api.spotify.com/v1/tracks/1BmVQ5RGqqtF5cnsv6cQYu,https://api.spotify.com/v1/audio-analysis/1BmVQ5RGqqtF5cnsv6cQYu,180253,4
Spoon,The Underdog,42,spotify:track:3G3EvGRQUgyhn5icKOiiFP,https://open.spotify.com/track/3G3EvGRQUgyhn5icKOiiFP,"[{'danceability': 0.677, 'energy': 0.638, 'key': 7, 'loudness': -6.482, 'mode': 1, 'speechiness': 0.0326, 'acousticness': 0.0456, 'instrumentalness': 0.00166, 'liveness': 0.688, 'valence': 0.9, 'tempo': 145.114, 'type': 'audio_features', 'id': '3G3EvGRQUgyhn5icKOiiFP', 'uri': 'spotify:track:3G3EvGRQUgyhn5icKOiiFP', 'track_href': 'https://api.spotify.com/v1/tracks/3G3EvGRQUgyhn5icKOiiFP', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3G3EvGRQUgyhn5icKOiiFP', 'duration_ms': 222320, 'time_signature': 4}]",0.677,0.638,7,-6.482,1,0.0326,0.0456,0.00166,0.688,0.9,145.114,audio_features,3G3EvGRQUgyhn5icKOiiFP,https://api.spotify.com/v1/tracks/3G3EvGRQUgyhn5icKOiiFP,https://api.spotify.com/v1/audio-analysis/3G3EvGRQUgyhn5icKOiiFP,222320,4
Team Me,June,0,spotify:track:620QIR5ruGWMrwoi9Jw1kg,https://open.spotify.com/track/620QIR5ruGWMrwoi9Jw1kg,"[{'danceability': 0.503, 'energy': 0.744, 'key': 0, 'loudness': -7.943, 'mode': 0, 'speechiness': 0.04, 'acousticness': 0.0377, 'instrumentalness': 0.000589, 'liveness': 0.156, 'valence': 0.454, 'tempo': 140.048, 'type': 'audio_features', 'id': '620QIR5ruGWMrwoi9Jw1kg', 'uri': 'spotify:track:620QIR5ruGWMrwoi9Jw1kg', 'track_href': 'https://api.spotify.com/v1/tracks/620QIR5ruGWMrwoi9Jw1kg', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/620QIR5ruGWMrwoi9Jw1kg', 'duration_ms': 221217, 'time_signature': 4}]",0.503,0.744,0,-7.943,0,0.04,0.0377,0.000589,0.156,0.454,140.048,audio_features,620QIR5ruGWMrwoi9Jw1kg,https://api.spotify.com/v1/tracks/620QIR5ruGWMrwoi9Jw1kg,https://api.spotify.com/v1/audio-analysis/620QIR5ruGWMrwoi9Jw1kg,221217,4
AURORA,Winter Bird,25,spotify:track:459c1c6qH034JihBdZeGBj,https://open.spotify.com/track/459c1c6qH034JihBdZeGBj,"[{'danceability': 0.301, 'energy': 0.492, 'key': 5, 'loudness': -8.307, 'mode': 0, 'speechiness': 0.0483, 'acousticness': 0.011, 'instrumentalness': 0.0454, 'liveness': 0.172, 'valence': 0.138, 'tempo': 142.677, 'type': 'audio_features', 'id': '459c1c6qH034JihBdZeGBj', 'uri': 'spotify:track:459c1c6qH034JihBdZeGBj', 'track_href': 'https://api.spotify.com/v1/tracks/459c1c6qH034JihBdZeGBj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/459c1c6qH034JihBdZeGBj', 'duration_ms': 244147, 'time_signature': 4}]",0.301,0.492,5,-8.307,0,0.0483,0.011,0.0454,0.172,0.138,142.677,audio_features,459c1c6qH034JihBdZeGBj,https://api.spotify.com/v1/tracks/459c1c6qH034JihBdZeGBj,https://api.spotify.com/v1/audio-analysis/459c1c6qH034JihBdZeGBj,244147,4
