artist,song,popularity,uri,url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature,0,clusters
Michelle Branch,Goodbye to You,55,spotify:track:6NSJOIyKYcRZh28Kf0URTw,https://open.spotify.com/track/6NSJOIyKYcRZh28Kf0URTw,0.504,0.556,8.0,-6.19,1.0,0.0263,0.288,0.000246,0.173,0.276,81.008,audio_features,6NSJOIyKYcRZh28Kf0URTw,https://api.spotify.com/v1/tracks/6NSJOIyKYcRZh28Kf0URTw,https://api.spotify.com/v1/audio-analysis/6NSJOIyKYcRZh28Kf0URTw,251200.0,4.0,,1
Michelle Branch,Best You Ever,28,spotify:track:1BLIejgsEW10gWMRwqykN4,https://open.spotify.com/track/1BLIejgsEW10gWMRwqykN4,0.72,0.826,2.0,-6.318,0.0,0.0452,0.0572,4.86e-05,0.0921,0.8,126.221,audio_features,1BLIejgsEW10gWMRwqykN4,https://api.spotify.com/v1/tracks/1BLIejgsEW10gWMRwqykN4,https://api.spotify.com/v1/audio-analysis/1BLIejgsEW10gWMRwqykN4,219147.0,4.0,,9
Michelle Branch,Find Your Way Back,24,spotify:track:2c06vd74KL5SAFrPRoWpTW,https://open.spotify.com/track/2c06vd74KL5SAFrPRoWpTW,0.422,0.909,7.0,-4.35,1.0,0.0407,0.000879,0.0187,0.143,0.572,188.301,audio_features,2c06vd74KL5SAFrPRoWpTW,https://api.spotify.com/v1/tracks/2c06vd74KL5SAFrPRoWpTW,https://api.spotify.com/v1/audio-analysis/2c06vd74KL5SAFrPRoWpTW,224133.0,4.0,,8
Michelle Branch,Empty Handed,19,spotify:track:4Llmurmon61Vy5cvkYmHDC,https://open.spotify.com/track/4Llmurmon61Vy5cvkYmHDC,0.469,0.807,7.0,-5.709,1.0,0.0301,0.00341,0.0232,0.144,0.496,154.212,audio_features,4Llmurmon61Vy5cvkYmHDC,https://api.spotify.com/v1/tracks/4Llmurmon61Vy5cvkYmHDC,https://api.spotify.com/v1/audio-analysis/4Llmurmon61Vy5cvkYmHDC,289920.0,4.0,,8
Michelle Branch,Tuesday Morning,22,spotify:track:6UPqCpQzwn1iWX5Y3EWGhJ,https://open.spotify.com/track/6UPqCpQzwn1iWX5Y3EWGhJ,0.398,0.911,7.0,-4.081,1.0,0.043,0.00573,2.15e-05,0.12,0.402,171.093,audio_features,6UPqCpQzwn1iWX5Y3EWGhJ,https://api.spotify.com/v1/tracks/6UPqCpQzwn1iWX5Y3EWGhJ,https://api.spotify.com/v1/audio-analysis/6UPqCpQzwn1iWX5Y3EWGhJ,282733.0,4.0,,8
Michelle Branch,Breathe,39,spotify:track:7vEcQ3EiAcoVIZN4wXt3SX,https://open.spotify.com/track/7vEcQ3EiAcoVIZN4wXt3SX,0.644,0.753,6.0,-4.296,1.0,0.0391,0.0279,0.00227,0.108,0.209,117.148,audio_features,7vEcQ3EiAcoVIZN4wXt3SX,https://api.spotify.com/v1/tracks/7vEcQ3EiAcoVIZN4wXt3SX,https://api.spotify.com/v1/audio-analysis/7vEcQ3EiAcoVIZN4wXt3SX,211773.0,4.0,,1
Commodores,Easy,76,spotify:track:1JQ6Xm1JrvHfvAqhl5pwaA,https://open.spotify.com/track/1JQ6Xm1JrvHfvAqhl5pwaA,0.589,0.384,10.0,-15.075,0.0,0.0332,0.112,2.8e-05,0.0596,0.354,132.909,audio_features,1JQ6Xm1JrvHfvAqhl5pwaA,https://api.spotify.com/v1/tracks/1JQ6Xm1JrvHfvAqhl5pwaA,https://api.spotify.com/v1/audio-analysis/1JQ6Xm1JrvHfvAqhl5pwaA,256427.0,4.0,,0
Stevie Wonder,If You Really Love Me,53,spotify:track:6Axz5VSkc4Bs8eXWQxnynE,https://open.spotify.com/track/6Axz5VSkc4Bs8eXWQxnynE,0.565,0.404,9.0,-10.969,0.0,0.0448,0.302,0.0,0.125,0.675,123.804,audio_features,6Axz5VSkc4Bs8eXWQxnynE,https://api.spotify.com/v1/tracks/6Axz5VSkc4Bs8eXWQxnynE,https://api.spotify.com/v1/audio-analysis/6Axz5VSkc4Bs8eXWQxnynE,180533.0,4.0,,0
The Mother Hips,Time We Had,38,spotify:track:5fM5nEYsj6nibcNs41wQwf,https://open.spotify.com/track/5fM5nEYsj6nibcNs41wQwf,0.533,0.834,0.0,-7.122,1.0,0.0278,0.369,0.0753,0.131,0.469,106.784,audio_features,5fM5nEYsj6nibcNs41wQwf,https://api.spotify.com/v1/tracks/5fM5nEYsj6nibcNs41wQwf,https://api.spotify.com/v1/audio-analysis/5fM5nEYsj6nibcNs41wQwf,186827.0,4.0,,1
Madonna,Into the Groove,66,spotify:track:2m0M7YqCy4lXfedh18qd8N,https://open.spotify.com/track/2m0M7YqCy4lXfedh18qd8N,0.729,0.856,10.0,-4.164,0.0,0.035,0.0658,0.00832,0.0691,0.804,116.467,audio_features,2m0M7YqCy4lXfedh18qd8N,https://api.spotify.com/v1/tracks/2m0M7YqCy4lXfedh18qd8N,https://api.spotify.com/v1/audio-analysis/2m0M7YqCy4lXfedh18qd8N,285093.0,4.0,,9
Iammanolis,My Future Girlfriend,30,spotify:track:1RKmQnG7ULPqPs8riWCsTc,https://open.spotify.com/track/1RKmQnG7ULPqPs8riWCsTc,0.623,0.759,0.0,-3.729,1.0,0.0371,0.129,0.797,0.0954,0.953,110.002,audio_features,1RKmQnG7ULPqPs8riWCsTc,https://api.spotify.com/v1/tracks/1RKmQnG7ULPqPs8riWCsTc,https://api.spotify.com/v1/audio-analysis/1RKmQnG7ULPqPs8riWCsTc,269800.0,4.0,,2
Animotion,Obsession,57,spotify:track:3N7GqZMpZJW69Te1bfUTc3,https://open.spotify.com/track/3N7GqZMpZJW69Te1bfUTc3,0.673,0.613,7.0,-11.997,1.0,0.0799,0.00436,0.362,0.608,0.415,114.748,audio_features,3N7GqZMpZJW69Te1bfUTc3,https://api.spotify.com/v1/tracks/3N7GqZMpZJW69Te1bfUTc3,https://api.spotify.com/v1/audio-analysis/3N7GqZMpZJW69Te1bfUTc3,337267.0,4.0,,3
Joey Alexander,For Wee Folks,0,spotify:track:0Uu93Y0BiC2h01Al6QpvWY,https://open.spotify.com/track/0Uu93Y0BiC2h01Al6QpvWY,0.478,0.0757,5.0,-20.847,1.0,0.0505,0.973,0.939,0.108,0.233,76.952,audio_features,0Uu93Y0BiC2h01Al6QpvWY,https://api.spotify.com/v1/tracks/0Uu93Y0BiC2h01Al6QpvWY,https://api.spotify.com/v1/audio-analysis/0Uu93Y0BiC2h01Al6QpvWY,388040.0,4.0,,4
Perry Como,Papa Loves Mambo,33,spotify:track:5A4gzphhD7SyZZhQeda8Vv,https://open.spotify.com/track/5A4gzphhD7SyZZhQeda8Vv,0.648,0.528,0.0,-9.965,1.0,0.0623,0.727,1.51e-05,0.127,0.903,82.097,audio_features,5A4gzphhD7SyZZhQeda8Vv,https://api.spotify.com/v1/tracks/5A4gzphhD7SyZZhQeda8Vv,https://api.spotify.com/v1/audio-analysis/5A4gzphhD7SyZZhQeda8Vv,161640.0,4.0,,0
Default,Wasting My Time,59,spotify:track:5dpAN1mjFPL38kh9kWsCiw,https://open.spotify.com/track/5dpAN1mjFPL38kh9kWsCiw,0.449,0.776,2.0,-5.594,1.0,0.0322,0.00171,0.0,0.0698,0.198,148.11,audio_features,5dpAN1mjFPL38kh9kWsCiw,https://api.spotify.com/v1/tracks/5dpAN1mjFPL38kh9kWsCiw,https://api.spotify.com/v1/audio-analysis/5dpAN1mjFPL38kh9kWsCiw,269307.0,4.0,,8
The Andrews Sisters,Bei Mir Bist Du Schon (Means That You're Grand),41,spotify:track:54EEuKcvf9lvytQ7r8n8hG,https://open.spotify.com/track/54EEuKcvf9lvytQ7r8n8hG,0.67,0.318,3.0,-12.134,0.0,0.155,0.381,0.0,0.101,0.846,167.583,audio_features,54EEuKcvf9lvytQ7r8n8hG,https://api.spotify.com/v1/tracks/54EEuKcvf9lvytQ7r8n8hG,https://api.spotify.com/v1/audio-analysis/54EEuKcvf9lvytQ7r8n8hG,184040.0,4.0,,0
Daughtry,Crashed,44,spotify:track:4mL55yuSeFzQmyRO7K2X7G,https://open.spotify.com/track/4mL55yuSeFzQmyRO7K2X7G,0.452,0.935,11.0,-3.294,1.0,0.0549,0.00404,0.0,0.246,0.58,148.004,audio_features,4mL55yuSeFzQmyRO7K2X7G,https://api.spotify.com/v1/tracks/4mL55yuSeFzQmyRO7K2X7G,https://api.spotify.com/v1/audio-analysis/4mL55yuSeFzQmyRO7K2X7G,210213.0,4.0,,8
The Irish Rovers,Drunken Sailor,61,spotify:track:5Su5ILFp6U83cnIXwfmlC5,https://open.spotify.com/track/5Su5ILFp6U83cnIXwfmlC5,0.668,0.897,2.0,-5.135,1.0,0.0418,0.626,0.229,0.0932,0.955,121.855,audio_features,5Su5ILFp6U83cnIXwfmlC5,https://api.spotify.com/v1/tracks/5Su5ILFp6U83cnIXwfmlC5,https://api.spotify.com/v1/audio-analysis/5Su5ILFp6U83cnIXwfmlC5,176853.0,4.0,,9
Kermit,"I Hope That Somethin' Better Comes Along - From ""The Muppet Movie""/Soundtrack Version",34,spotify:track:6qFz8ENEQUMtzlAIjHnHo0,https://open.spotify.com/track/6qFz8ENEQUMtzlAIjHnHo0,0.67,0.311,0.0,-13.863,1.0,0.124,0.73,4.22e-05,0.1,0.402,119.234,audio_features,6qFz8ENEQUMtzlAIjHnHo0,https://api.spotify.com/v1/tracks/6qFz8ENEQUMtzlAIjHnHo0,https://api.spotify.com/v1/audio-analysis/6qFz8ENEQUMtzlAIjHnHo0,238240.0,4.0,,0
Kermit,"Rainbow Connection - From ""The Muppet Movie""/Soundtrack Version",57,spotify:track:4Fx3LVYQXplhz70cfoqbgq,https://open.spotify.com/track/4Fx3LVYQXplhz70cfoqbgq,0.709,0.311,9.0,-13.637,1.0,0.0386,0.53,0.0,0.0976,0.361,115.147,audio_features,4Fx3LVYQXplhz70cfoqbgq,https://api.spotify.com/v1/tracks/4Fx3LVYQXplhz70cfoqbgq,https://api.spotify.com/v1/audio-analysis/4Fx3LVYQXplhz70cfoqbgq,195813.0,3.0,,6
Fozzie,"Movin' Right Along - From ""The Muppet Movie""/Soundtrack Version",48,spotify:track:03AnzlzStcTSuyUftozMDV,https://open.spotify.com/track/03AnzlzStcTSuyUftozMDV,0.851,0.529,5.0,-12.201,0.0,0.0569,0.146,6.96e-05,0.0656,0.926,105.865,audio_features,03AnzlzStcTSuyUftozMDV,https://api.spotify.com/v1/tracks/03AnzlzStcTSuyUftozMDV,https://api.spotify.com/v1/audio-analysis/03AnzlzStcTSuyUftozMDV,177627.0,4.0,,9
Dr. Teeth and The Electric Mayhem,"Can You Picture That? - From ""The Muppet Movie""/Soundtrack Version",40,spotify:track:3XbiTbEktENk8Y242Y2Sy5,https://open.spotify.com/track/3XbiTbEktENk8Y242Y2Sy5,0.777,0.543,0.0,-12.623,1.0,0.0414,0.205,0.00118,0.257,0.961,102.766,audio_features,3XbiTbEktENk8Y242Y2Sy5,https://api.spotify.com/v1/tracks/3XbiTbEktENk8Y242Y2Sy5,https://api.spotify.com/v1/audio-analysis/3XbiTbEktENk8Y242Y2Sy5,153040.0,4.0,,9
Cole Porter,You're The Top (with Vince Giordano & The Nighthawks),22,spotify:track:7IGBcpPUxDWSn21yFwmH7r,https://open.spotify.com/track/7IGBcpPUxDWSn21yFwmH7r,0.61,0.345,3.0,-10.413,1.0,0.0818,0.96,1.24e-05,0.106,0.704,80.401,audio_features,7IGBcpPUxDWSn21yFwmH7r,https://api.spotify.com/v1/tracks/7IGBcpPUxDWSn21yFwmH7r,https://api.spotify.com/v1/audio-analysis/7IGBcpPUxDWSn21yFwmH7r,205867.0,4.0,,0
Billie Holiday,Night and Day - Take 1,8,spotify:track:40xY5OXDp6Mx05qkuZ7Z4F,https://open.spotify.com/track/40xY5OXDp6Mx05qkuZ7Z4F,0.53,0.241,8.0,-9.857,1.0,0.0322,0.991,7.95e-05,0.392,0.386,96.458,audio_features,40xY5OXDp6Mx05qkuZ7Z4F,https://api.spotify.com/v1/tracks/40xY5OXDp6Mx05qkuZ7Z4F,https://api.spotify.com/v1/audio-analysis/40xY5OXDp6Mx05qkuZ7Z4F,178187.0,4.0,,0
Kygo,It Ain't Me (with Selena Gomez),78,spotify:track:3eR23VReFzcdmS7TYCrhCe,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,0.64,0.533,0.0,-6.596,1.0,0.0706,0.119,0.0,0.0864,0.515,99.968,audio_features,3eR23VReFzcdmS7TYCrhCe,https://api.spotify.com/v1/tracks/3eR23VReFzcdmS7TYCrhCe,https://api.spotify.com/v1/audio-analysis/3eR23VReFzcdmS7TYCrhCe,220781.0,4.0,,1
Mac DeMarco,Chamber Of Reflection,3,spotify:track:1MJ5f5EYBC92ADD6xcz7nb,https://open.spotify.com/track/1MJ5f5EYBC92ADD6xcz7nb,0.537,0.558,11.0,-8.678,1.0,0.0929,0.263,0.91,0.102,0.505,131.037,audio_features,1MJ5f5EYBC92ADD6xcz7nb,https://api.spotify.com/v1/tracks/1MJ5f5EYBC92ADD6xcz7nb,https://api.spotify.com/v1/audio-analysis/1MJ5f5EYBC92ADD6xcz7nb,231724.0,4.0,,2
Mariah Carey,Touch My Body,0,spotify:track:2H1l4JczUDbiWfQtQElB05,https://open.spotify.com/track/2H1l4JczUDbiWfQtQElB05,0.715,0.665,4.0,-7.736,0.0,0.0502,0.0996,0.0,0.224,0.84,78.502,audio_features,2H1l4JczUDbiWfQtQElB05,https://api.spotify.com/v1/tracks/2H1l4JczUDbiWfQtQElB05,https://api.spotify.com/v1/audio-analysis/2H1l4JczUDbiWfQtQElB05,204733.0,4.0,,9
Pharrell Williams,It Girl,0,spotify:track:4cwDTVyIfXCAxFuHEIKCdm,https://open.spotify.com/track/4cwDTVyIfXCAxFuHEIKCdm,0.739,0.869,4.0,-5.574,0.0,0.0413,0.019,0.153,0.227,0.726,96.019,audio_features,4cwDTVyIfXCAxFuHEIKCdm,https://api.spotify.com/v1/tracks/4cwDTVyIfXCAxFuHEIKCdm,https://api.spotify.com/v1/audio-analysis/4cwDTVyIfXCAxFuHEIKCdm,289160.0,4.0,,9
Gavin Luke,Act II,0,spotify:track:4jL8pSwnILNb9zCW2v6VGM,https://open.spotify.com/track/4jL8pSwnILNb9zCW2v6VGM,0.178,0.166,4.0,-16.207,0.0,0.0356,0.947,0.924,0.0905,0.0369,172.074,audio_features,4jL8pSwnILNb9zCW2v6VGM,https://api.spotify.com/v1/tracks/4jL8pSwnILNb9zCW2v6VGM,https://api.spotify.com/v1/audio-analysis/4jL8pSwnILNb9zCW2v6VGM,176483.0,4.0,,4
Bonobo,Gypsy,0,spotify:track:6cjldDTVOzNmsy7tyj34jy,https://open.spotify.com/track/6cjldDTVOzNmsy7tyj34jy,0.598,0.446,4.0,-12.167,1.0,0.037,0.418,0.868,0.0778,0.258,174.074,audio_features,6cjldDTVOzNmsy7tyj34jy,https://api.spotify.com/v1/tracks/6cjldDTVOzNmsy7tyj34jy,https://api.spotify.com/v1/audio-analysis/6cjldDTVOzNmsy7tyj34jy,218667.0,4.0,,2
Loure,Vue,48,spotify:track:4FIch2blnkhlCfnfSzrfxQ,https://open.spotify.com/track/4FIch2blnkhlCfnfSzrfxQ,0.684,0.617,6.0,-9.583,0.0,0.0355,0.0214,0.972,0.553,0.0689,119.989,audio_features,4FIch2blnkhlCfnfSzrfxQ,https://api.spotify.com/v1/tracks/4FIch2blnkhlCfnfSzrfxQ,https://api.spotify.com/v1/audio-analysis/4FIch2blnkhlCfnfSzrfxQ,358015.0,4.0,,2
Player Dave,Rain,6,spotify:track:6PZ4ah8CZQiXoTXB7qEU8Z,https://open.spotify.com/track/6PZ4ah8CZQiXoTXB7qEU8Z,0.794,0.333,11.0,-10.459,1.0,0.0596,0.817,0.81,0.101,0.178,98.966,audio_features,6PZ4ah8CZQiXoTXB7qEU8Z,https://api.spotify.com/v1/tracks/6PZ4ah8CZQiXoTXB7qEU8Z,https://api.spotify.com/v1/audio-analysis/6PZ4ah8CZQiXoTXB7qEU8Z,186667.0,4.0,,2
The Romantics,Talking in Your Sleep,47,spotify:track:08JKuFJCHJVw1SgHHjwsS9,https://open.spotify.com/track/08JKuFJCHJVw1SgHHjwsS9,0.734,0.821,9.0,-11.586,0.0,0.0329,0.0208,0.000103,0.0932,0.981,129.771,audio_features,08JKuFJCHJVw1SgHHjwsS9,https://api.spotify.com/v1/tracks/08JKuFJCHJVw1SgHHjwsS9,https://api.spotify.com/v1/audio-analysis/08JKuFJCHJVw1SgHHjwsS9,234867.0,4.0,,9
Polina Gagarina,Колыбельная,0,spotify:track:56ebTVXxTwiezL8HYlTg6W,https://open.spotify.com/track/56ebTVXxTwiezL8HYlTg6W,0.4,0.713,5.0,-5.808,0.0,0.104,0.276,6.34e-05,0.0965,0.433,159.624,audio_features,56ebTVXxTwiezL8HYlTg6W,https://api.spotify.com/v1/tracks/56ebTVXxTwiezL8HYlTg6W,https://api.spotify.com/v1/audio-analysis/56ebTVXxTwiezL8HYlTg6W,211387.0,4.0,,8
Smash Mouth,Pacific Coast Party,36,spotify:track:6PVUhaicHVxBFjOUDcWfDY,https://open.spotify.com/track/6PVUhaicHVxBFjOUDcWfDY,0.659,0.88,5.0,-4.69,0.0,0.036,0.00992,0.0,0.391,0.864,122.193,audio_features,6PVUhaicHVxBFjOUDcWfDY,https://api.spotify.com/v1/tracks/6PVUhaicHVxBFjOUDcWfDY,https://api.spotify.com/v1/audio-analysis/6PVUhaicHVxBFjOUDcWfDY,178880.0,4.0,,9
Blackstreet,"Take Me There - From ""The Rugrats Movie"" Soundtrack",47,spotify:track:4TQOC2AhsD96oPxAC6NB6w,https://open.spotify.com/track/4TQOC2AhsD96oPxAC6NB6w,0.401,0.872,0.0,-4.91,1.0,0.117,0.215,0.00104,0.292,0.642,78.443,audio_features,4TQOC2AhsD96oPxAC6NB6w,https://api.spotify.com/v1/tracks/4TQOC2AhsD96oPxAC6NB6w,https://api.spotify.com/v1/audio-analysis/4TQOC2AhsD96oPxAC6NB6w,243000.0,3.0,,6
Dire Straits,Walk of Life,63,spotify:track:423o3ZHIaBtGXyhF1uH41a,https://open.spotify.com/track/423o3ZHIaBtGXyhF1uH41a,0.461,0.936,4.0,-6.866,1.0,0.109,0.435,9.13e-05,0.124,0.804,172.404,audio_features,423o3ZHIaBtGXyhF1uH41a,https://api.spotify.com/v1/tracks/423o3ZHIaBtGXyhF1uH41a,https://api.spotify.com/v1/audio-analysis/423o3ZHIaBtGXyhF1uH41a,252467.0,4.0,,8
Dire Straits,Money for Nothing,64,spotify:track:4yqtwO7MQIIXqoiRBPHAgR,https://open.spotify.com/track/4yqtwO7MQIIXqoiRBPHAgR,0.667,0.655,2.0,-9.339,0.0,0.0367,0.0491,0.000894,0.0641,0.657,134.212,audio_features,4yqtwO7MQIIXqoiRBPHAgR,https://api.spotify.com/v1/tracks/4yqtwO7MQIIXqoiRBPHAgR,https://api.spotify.com/v1/audio-analysis/4yqtwO7MQIIXqoiRBPHAgR,506400.0,4.0,,9
The Beatles,Yellow Submarine - Remastered 2015,54,spotify:track:7zRmGvtSy36Jr19U5OInJT,https://open.spotify.com/track/7zRmGvtSy36Jr19U5OInJT,0.66,0.557,1.0,-9.597,1.0,0.03,0.158,0.0,0.543,0.788,110.743,audio_features,7zRmGvtSy36Jr19U5OInJT,https://api.spotify.com/v1/tracks/7zRmGvtSy36Jr19U5OInJT,https://api.spotify.com/v1/audio-analysis/7zRmGvtSy36Jr19U5OInJT,158800.0,4.0,,3
The Beatles,Come Together - Remastered 2015,54,spotify:track:3CEFDHJSiERlfwRujZ1CkJ,https://open.spotify.com/track/3CEFDHJSiERlfwRujZ1CkJ,0.559,0.343,9.0,-13.072,0.0,0.0424,0.0601,0.138,0.1,0.183,164.53,audio_features,3CEFDHJSiERlfwRujZ1CkJ,https://api.spotify.com/v1/tracks/3CEFDHJSiERlfwRujZ1CkJ,https://api.spotify.com/v1/audio-analysis/3CEFDHJSiERlfwRujZ1CkJ,258693.0,4.0,,0
The Beatles,Penny Lane - Remastered 2015,56,spotify:track:7afyyi8zn4FzWbcJ70F56V,https://open.spotify.com/track/7afyyi8zn4FzWbcJ70F56V,0.679,0.592,9.0,-5.963,1.0,0.0402,0.0964,0.0138,0.16,0.55,113.265,audio_features,7afyyi8zn4FzWbcJ70F56V,https://api.spotify.com/v1/tracks/7afyyi8zn4FzWbcJ70F56V,https://api.spotify.com/v1/audio-analysis/7afyyi8zn4FzWbcJ70F56V,180520.0,4.0,,9
The Beatles,Don't Let Me Down - Remastered 2009,46,spotify:track:0FP04YnQ8eDxkAH4rlwFar,https://open.spotify.com/track/0FP04YnQ8eDxkAH4rlwFar,0.593,0.304,4.0,-10.525,1.0,0.0256,0.567,0.000918,0.0954,0.732,75.632,audio_features,0FP04YnQ8eDxkAH4rlwFar,https://api.spotify.com/v1/tracks/0FP04YnQ8eDxkAH4rlwFar,https://api.spotify.com/v1/audio-analysis/0FP04YnQ8eDxkAH4rlwFar,215613.0,4.0,,0
The Beatles,Hey Bulldog - Remastered 2009,53,spotify:track:5xYC2ZJJ9TMJL8BOl85O2R,https://open.spotify.com/track/5xYC2ZJJ9TMJL8BOl85O2R,0.587,0.617,7.0,-9.164,1.0,0.028,0.0197,0.639,0.199,0.947,100.495,audio_features,5xYC2ZJJ9TMJL8BOl85O2R,https://api.spotify.com/v1/tracks/5xYC2ZJJ9TMJL8BOl85O2R,https://api.spotify.com/v1/audio-analysis/5xYC2ZJJ9TMJL8BOl85O2R,191307.0,4.0,,2
The Beatles,Taxman - Remastered 2009,58,spotify:track:4BRkPBUxOYffM2QXVlq7aC,https://open.spotify.com/track/4BRkPBUxOYffM2QXVlq7aC,0.469,0.596,7.0,-8.348,1.0,0.0749,0.0101,0.0,0.321,0.783,133.586,audio_features,4BRkPBUxOYffM2QXVlq7aC,https://api.spotify.com/v1/tracks/4BRkPBUxOYffM2QXVlq7aC,https://api.spotify.com/v1/audio-analysis/4BRkPBUxOYffM2QXVlq7aC,158853.0,4.0,,8
The Beatles,Tomorrow Never Knows - Remastered 2009,57,spotify:track:00oZhqZIQfL9P5CjOP6JsO,https://open.spotify.com/track/00oZhqZIQfL9P5CjOP6JsO,0.38,0.829,5.0,-6.105,1.0,0.0405,8.4e-05,0.00208,0.342,0.0534,125.887,audio_features,00oZhqZIQfL9P5CjOP6JsO,https://api.spotify.com/v1/tracks/00oZhqZIQfL9P5CjOP6JsO,https://api.spotify.com/v1/audio-analysis/00oZhqZIQfL9P5CjOP6JsO,179547.0,4.0,,1
My Favorite Highway,Entertain The Pain,39,spotify:track:5P4o0Xg8VshcNQolCvGnvS,https://open.spotify.com/track/5P4o0Xg8VshcNQolCvGnvS,0.575,0.912,4.0,-4.685,1.0,0.0317,0.00843,0.0,0.1,0.774,94.011,audio_features,5P4o0Xg8VshcNQolCvGnvS,https://api.spotify.com/v1/tracks/5P4o0Xg8VshcNQolCvGnvS,https://api.spotify.com/v1/audio-analysis/5P4o0Xg8VshcNQolCvGnvS,204027.0,4.0,,9
Jemaine Clement,Shiny,65,spotify:track:1IZwCzAmaFmmdJj0cmhaax,https://open.spotify.com/track/1IZwCzAmaFmmdJj0cmhaax,0.641,0.68,0.0,-7.64,1.0,0.23,0.482,0.0,0.101,0.574,146.116,audio_features,1IZwCzAmaFmmdJj0cmhaax,https://api.spotify.com/v1/tracks/1IZwCzAmaFmmdJj0cmhaax,https://api.spotify.com/v1/audio-analysis/1IZwCzAmaFmmdJj0cmhaax,185467.0,4.0,,7
Shift K3Y,Touch,49,spotify:track:4w0mTXaAAMhNH4qF0fniCC,https://open.spotify.com/track/4w0mTXaAAMhNH4qF0fniCC,0.758,0.907,6.0,-6.099,0.0,0.247,0.263,1.99e-06,0.062,0.6,133.042,audio_features,4w0mTXaAAMhNH4qF0fniCC,https://api.spotify.com/v1/tracks/4w0mTXaAAMhNH4qF0fniCC,https://api.spotify.com/v1/audio-analysis/4w0mTXaAAMhNH4qF0fniCC,180840.0,4.0,,7
Rammstein,Du hast,0,spotify:track:1dS1SUD3vr0McKwez9MqAY,https://open.spotify.com/track/1dS1SUD3vr0McKwez9MqAY,0.638,0.918,9.0,-6.294,0.0,0.0385,0.00437,0.0706,0.331,0.723,125.066,audio_features,1dS1SUD3vr0McKwez9MqAY,https://api.spotify.com/v1/tracks/1dS1SUD3vr0McKwez9MqAY,https://api.spotify.com/v1/audio-analysis/1dS1SUD3vr0McKwez9MqAY,234227.0,4.0,,9
Rammstein,Engel,0,spotify:track:1MWaSUHDZBjPrsyaVxruqx,https://open.spotify.com/track/1MWaSUHDZBjPrsyaVxruqx,0.638,0.664,2.0,-5.767,1.0,0.0294,0.00872,0.00451,0.173,0.323,96.078,audio_features,1MWaSUHDZBjPrsyaVxruqx,https://api.spotify.com/v1/tracks/1MWaSUHDZBjPrsyaVxruqx,https://api.spotify.com/v1/audio-analysis/1MWaSUHDZBjPrsyaVxruqx,264267.0,4.0,,1
Samuel E. Wright,Under the Sea,69,spotify:track:6oYkwjI1TKP9D0Y9II1GT7,https://open.spotify.com/track/6oYkwjI1TKP9D0Y9II1GT7,0.511,0.475,10.0,-14.667,1.0,0.161,0.708,0.0,0.105,0.819,98.957,audio_features,6oYkwjI1TKP9D0Y9II1GT7,https://api.spotify.com/v1/tracks/6oYkwjI1TKP9D0Y9II1GT7,https://api.spotify.com/v1/audio-analysis/6oYkwjI1TKP9D0Y9II1GT7,195147.0,4.0,,0
Frankie Valli,Grease - From “Grease” Original Motion Picture Soundtrack,0,spotify:track:6vTQ4rzMQHxnfnMPVgUUiD,https://open.spotify.com/track/6vTQ4rzMQHxnfnMPVgUUiD,0.81,0.446,9.0,-8.882,1.0,0.0526,0.255,0.0,0.0895,0.845,109.65,audio_features,6vTQ4rzMQHxnfnMPVgUUiD,https://api.spotify.com/v1/tracks/6vTQ4rzMQHxnfnMPVgUUiD,https://api.spotify.com/v1/audio-analysis/6vTQ4rzMQHxnfnMPVgUUiD,204347.0,4.0,,9
Radiohead,Myxomatosis,0,spotify:track:38WL6GlG9NHFiQS6JxV84r,https://open.spotify.com/track/38WL6GlG9NHFiQS6JxV84r,0.499,0.815,7.0,-7.079,1.0,0.0361,0.00018,0.721,0.299,0.57,99.124,audio_features,38WL6GlG9NHFiQS6JxV84r,https://api.spotify.com/v1/tracks/38WL6GlG9NHFiQS6JxV84r,https://api.spotify.com/v1/audio-analysis/38WL6GlG9NHFiQS6JxV84r,232533.0,4.0,,2
Mac DeMarco,Salad Days,0,spotify:track:4keAoywVf4jxRvXU7ON0hV,https://open.spotify.com/track/4keAoywVf4jxRvXU7ON0hV,0.43,0.771,5.0,-7.176,1.0,0.0375,0.0876,0.0239,0.121,0.772,201.001,audio_features,4keAoywVf4jxRvXU7ON0hV,https://api.spotify.com/v1/tracks/4keAoywVf4jxRvXU7ON0hV,https://api.spotify.com/v1/audio-analysis/4keAoywVf4jxRvXU7ON0hV,145893.0,4.0,,8
Rob Thomas,Absence of Affection,24,spotify:track:6ZyTZF5SvWfnnNtkzYqNnW,https://open.spotify.com/track/6ZyTZF5SvWfnnNtkzYqNnW,0.684,0.82,9.0,-5.564,0.0,0.0393,0.00387,0.0,0.0592,0.855,125.008,audio_features,6ZyTZF5SvWfnnNtkzYqNnW,https://api.spotify.com/v1/tracks/6ZyTZF5SvWfnnNtkzYqNnW,https://api.spotify.com/v1/audio-analysis/6ZyTZF5SvWfnnNtkzYqNnW,217000.0,4.0,,9
